personCLASE,corpus,palabras,signal_mean_chroma_stft,signal_mode_chroma_stft,signal_mean_mfcc,signal_iqr_mfcc,zero_crossings,signal_mean_spectral_bandwidth,signal_mode_spectral_bandwidth,signal_mean_beats,signal_estimate_tuning,fftfreq_mean,fftfreq_mode,fftfreq_iqr,mean_SIGNAL_chroma_cq,signal_iqr_chroma_cq,signal_mean_y_harmonic,signal_median_y_harmonic,signal_mean_percussive,signal_mode_percussive,signal_median_stft,signal_iqr_stft,signal_median_spectral_bandwidth,mean_signal_spectral_contrast,signal_iqr_percussive
FEMALE,0,3,0.33400422,0.046612408,-7.1520944,20.67633319,1132,3349.017143,4745.93088,4,-0.24,-2.39E-05,-0.5,0.499976083,0.29746643,0.485514247,-0.000638414,-9.51E-05,0.000527508,-0.5216447,0.052009266,0.24098473,3221.660729,17.94386055,0.036442576
FEMALE,0,4,0.297317,0.10107887,-6.8081217,23.19340718,1457,2892.786557,2877.433107,3,0.42,0,-0.499977424,0.499977424,0.30376714,0.5032076,7.50E-06,0.004974127,0.000144403,-0.03533333,0.035695393,0.320573038,2858.695766,18.69672152,0.03265393
FEMALE,0,5,0.37462184,0.36347488,-9.101746,19.09186006,1494,3934.425311,5077.634691,13.5,0.37,-1.95E-05,-0.5,0.499980531,0.22496611,0.24593399,6.56E-05,0.001461555,9.58E-05,-0.012526178,0.032983355,0.212847208,3476.554927,17.0769453,0.01328202
FEMALE,0,6,0.36711416,0.038416743,-6.313755,17.72645259,1420,3891.0091,5243.512512,18,0.41,-1.93E-05,-0.5,0.499980695,0.2998471,0.435046088,0.00018551,0.002606177,0.000306634,-0.02069448,0.053372048,0.25273777,3417.069384,16.59515909,0.022578145
FEMALE,0,7,0.44417801,0.06964341,-2.2202106,20.08301401,483,4124.194745,3151.179608,11,0.01,-1.59E-17,-0.499976628,0.499976628,0.22261687,0.145493221,0.000105244,0.005878931,0.000497593,-0.029958129,0.04648558,0.126706056,3440.17205,17.04548786,0.012551618
FEMALE,0,8,0.34427285,0.013558264,-6.105102,18.33020616,1851,3703.595336,5456.896809,20,-0.28,-2.02E-05,-0.5,0.499979847,0.30802763,0.496429975,8.79E-06,0.001673992,0.000219682,-0.018588236,0.050114688,0.283615224,3113.294211,17.17456478,0.024382379
FEMALE,0,9,0.43411845,0.21873668,-6.151935,20.08730507,1728,4177.960456,3497.806699,17,-0.3,-1.89E-17,-0.499979225,0.499979225,0.31971,0.312965248,0.000182149,0.001376571,0.000264445,-0.000748027,0.037862197,0.196718226,3928.985524,16.27814483,0.015781668
FEMALE,0,10,0.32925925,0.02063451,-7.638845,18.50134552,1115,3595.73555,6418.703105,8,-0.02,9.52E-18,-0.499979068,0.499979068,0.24577162,0.295461041,0.000181031,0.003118022,0.000317751,-0.051395644,0.044648882,0.198598278,3487.079402,17.61922198,0.020495607
FEMALE,0,11,0.4915471,0.6061124,-6.772983,17.72522616,1449,3479.188596,5826.833684,20,-0.08,-2.06E-05,-0.5,0.499979412,0.40576684,0.552196836,0.000217039,-8.54E-06,-0.000222393,-0.20141773,0.031486586,0.166055939,3761.7584,15.18818773,0.022447995
FEMALE,0,12,0.50471884,0.4730599,-4.312232,18.45848203,1841,4073.982777,3521.169317,10,-0.4,-1.57E-17,-0.499982759,0.499982759,0.25191993,0.168585833,3.53E-05,0.000930305,0.000143859,-0.002404688,0.040359925,0.211635226,4197.79749,15.94651395,0.012394829
FEMALE,0,13,0.4388472,0.005516339,-6.2437825,21.55944133,814,3389.552869,4451.256583,3,-0.18,0,-0.499976458,0.499976458,0.36866584,0.569273139,-0.001407502,-0.001423353,0.001678982,-0.3701698,0.030905236,0.078240443,3121.732157,15.99943299,0.040694712
FEMALE,0,47,0.2981181,0.010816983,-7.0766497,19.65188098,476,3534.367676,4381.107,,-0.36,-4.22E-05,-0.5,0.49995782,0.21487197,0.286633898,1.50E-05,0.002131337,9.05E-05,-0.4272362,0.04971119,0.161362815,2881.533152,17.44589213,0.028998836
FEMALE,0,14,0.3684911,0.01073676,-5.070373,19.71918559,2395,3790.441325,5117.654333,13,0.22,-1.70E-05,-0.5,0.499983032,0.36004072,0.52640406,0.00012543,0.001692596,0.000299316,-0.049976457,0.05851274,0.34324264,3330.081048,16.22785194,0.041879863
FEMALE,0,15,0.31547636,0.09997446,-8.9535475,19.96070302,836,3639.461373,4290.429966,9,-0.43,-2.43E-05,-0.5,0.499975686,0.22869039,0.243462437,9.20E-05,0.000585392,-0.000156735,-0.007829614,0.035710566,0.129844598,2977.439679,16.65915237,0.016794963
FEMALE,0,16,0.29632577,0.016466128,-6.530546,19.17009377,374,3711.337998,6070.331413,,-0.18,-3.76E-05,-0.5,0.499962406,0.20863166,0.177934373,3.96E-05,-0.001777237,-1.33E-05,-0.4633913,0.057104044,0.162669576,3255.303381,17.02567714,0.020367952
FEMALE,0,17,0.34179628,0.003767632,-8.927617,19.48777783,838,3498.637684,4563.405527,4,0.18,-1.46E-17,-0.499972992,0.499972992,0.20728892,0.176694613,0.000285062,0.00055023,0.000216014,-0.012433518,0.041437753,0.159359386,3291.636456,16.39813294,0.016715111
FEMALE,0,18,0.43951222,0.6814746,-2.225399,18.7373991,982,3352.430633,4064.18562,23,0.11,-4.07E-18,-0.499982113,0.499982113,0.34610403,0.422209578,0.000619569,0.004353473,7.83E-05,-0.021011643,0.055728734,0.251835778,3275.792801,16.53858955,0.040501537
FEMALE,0,19,0.43374246,0.35682982,-4.7513084,19.99563599,1066,3940.505892,4713.962364,11,-0.2,1.06E-17,-0.499976747,0.499976747,0.30351493,0.436284682,-7.67E-05,-0.000266754,0.000187715,-0.6068365,0.05815389,0.184623105,3771.519302,16.7155127,0.020694419
FEMALE,0,20,0.45403898,0.36557442,-6.42665,18.63150525,1445,4853.030217,3456.842719,13,0.23,-1.93E-05,-0.5,0.499980728,0.41934004,0.513084197,0.000266107,0.001037661,0.000267846,0.004998087,0.052052498,0.104088309,5222.175174,15.69049897,0.013990122
FEMALE,0,21,0.26981807,0.3667428,-7.116805,23.14876151,1049,3439.883182,3364.223961,,-0.12,-3.26E-05,-0.5,0.499967397,0.24517824,0.38000275,0.000117921,0.005905676,0.000297966,-0.004402115,0.05655588,0.413754952,3008.698692,17.82665524,0.028907693
FEMALE,0,22,0.3555598,0.6385181,-5.358869,17.00709945,900,3317.211381,3417.23563,5,-0.33,-2.63E-05,-0.5,0.499973731,0.2659716,0.340793255,0.000109396,0.007338283,0.000456249,-0.018701784,0.057660587,0.265785981,2996.846423,17.13612974,0.035548261
FEMALE,1,23,0.28389415,0.33606187,-9.47903,22.25915945,955,2961.288564,3066.787722,4,-0.27,4.91E-18,-0.499985137,0.499985137,0.21280079,0.181830253,0.000109315,0.01079538,0.000409254,-0.007811138,0.030310672,0.122392864,2901.447403,19.3355101,0.01512137
FEMALE,1,24,0.33208874,0.2497809,-7.684964,20.81933117,2035,3544.75235,3271.202538,4,0.31,-1.73E-05,-0.5,0.499982728,0.23509392,0.233165381,0.000290669,0.00016407,0.000407739,-0.018009989,0.04501961,0.199283767,3297.685024,18.02173324,0.029926727
FEMALE,1,196,0.3490285,0.3054143,-8.6083355,20.42064524,3268,3419.992324,2795.426041,19.5,-0.22,-1.35E-05,-0.5,0.499986548,0.2016016,0.180450739,0.000189876,0.001411791,0.000502785,-0.2773612,0.04450394,0.274741372,3252.892292,17.71195408,0.025499304
FEMALE,1,31,0.33525953,0.3749964,-6.291401,24.53874302,3070,3275.805984,4352.488797,5,0.18,-1.56E-05,-0.5,0.49998437,0.27087882,0.326910852,0.000212434,0.002449135,0.000424936,-0.011845776,0.06697455,0.363932015,3264.421895,19.33671731,0.02877648
FEMALE,1,48,0.4115374,0.30365664,-6.8558903,20.53211069,2466,4431.625507,3963.489436,20,-0.04,-1.25E-05,-0.5,0.499987484,0.2756957,0.353077262,0.000350573,0.001628205,0.000602544,0.000507187,0.051982258,0.152802012,3736.139293,16.28306158,0.024519502
FEMALE,1,34,0.32269412,0.041929875,-8.374052,22.16001964,2613,3778.053412,5652.575687,7,-0.17,-6.88E-18,-0.499989002,0.499989002,0.20834795,0.1639323,0.000159008,0.003224187,0.000380427,-0.2149915,0.03509017,0.148409089,3468.884579,17.92370406,0.015611929
FEMALE,1,92,0.30779517,0.019215917,-5.7970543,21.49916172,1839,3785.992323,5494.883773,8,-0.06,-1.42E-05,-0.5,0.499985763,0.20764029,0.165624541,0.000214437,0.004927231,0.00056591,-0.003478225,0.050617225,0.213286296,3613.540198,18.42730472,0.025460315
FEMALE,1,198,0.31504458,0.12725526,-6.8652716,20.52667904,2127,3934.945318,6063.883974,4,0.23,-1.13E-05,-0.5,0.499988746,0.22096145,0.168391743,0.000299018,0.00534734,0.000551266,-0.054207746,0.04887873,0.155107647,3474.232289,18.60802833,0.018645108
FEMALE,1,40,0.37188205,0.09721729,-6.696659,20.97250247,3429,3606.951809,3601.680132,14.5,0.29,-1.47E-17,-0.499987105,0.499987105,0.26591325,0.331651666,0.000227162,0.001788733,0.000524916,0.03175499,0.047602385,0.287953121,3118.036488,17.56108452,0.045331351
FEMALE,1,41,0.39584342,0.061410803,-5.97706,21.32945609,3675,4205.48505,4060.788416,15,-0.21,-2.89E-18,-0.499987309,0.499987309,0.3366761,0.477231642,0.000327347,0.000965444,0.00075471,4.96E-05,0.06553185,0.290056251,3840.562566,16.36088092,0.035100474
FEMALE,1,199,0.3081211,0.31445393,-9.91806,19.96326393,2108,3269.440551,2613.181764,11.5,-0.25,-1.58E-05,-0.5,0.499984231,0.24185976,0.227246839,9.87E-05,0.002101549,0.00042187,-0.051358283,0.039829653,0.306922426,2807.042263,17.75411021,0.032391421
FEMALE,1,66,0.29083252,0.5507857,-8.94711,19.53221881,695,3016.91475,3060.679705,3,-0.18,1.03E-17,-0.499977401,0.499977401,0.20200269,0.154218135,9.66E-05,0.005262928,0.000454063,-0.019306375,0.041118465,0.15564508,2861.462173,18.48860192,0.017164542
FEMALE,1,50,0.33491588,0.025248727,-6.987985,20.047369,1195,4179.971355,4577.222411,17.5,-0.45,7.73E-18,-0.499982995,0.499982995,0.22265689,0.208276995,0.000230872,0.001905105,0.000741632,-0.26705405,0.047681347,0.083989499,3444.807905,16.69934619,0.016440134
FEMALE,1,45,0.38814512,0.02564873,-7.203065,20.47988451,4572,4191.549546,4302.49251,25.5,-0.49,6.42E-18,-0.499988698,0.499988698,0.27675083,0.32255491,0.000249064,0.001414288,0.000656405,-0.03625692,0.06930885,0.394470651,3761.894778,17.10378551,0.038447179
FEMALE,1,51,0.32905915,0.21554336,-7.8351336,20.79123831,2549,3830.588284,6085.663157,19,-0.3,-1.21E-05,-0.5,0.499987911,0.22570659,0.209596594,0.000255919,0.003009716,0.000486756,-0.006853945,0.040614896,0.169965075,3396.42074,17.81735453,0.021870781
FEMALE,1,200,0.38955313,0.05949471,-4.4016714,20.20374465,900,3978.314057,6284.498096,5,-0.16,-2.18E-18,-0.499980204,0.499980204,0.28495243,0.291670905,0.000186269,0.00366021,0.000371048,0.000530238,0.042805575,0.123526413,3399.920261,18.07643761,0.015194918
FEMALE,1,86,0.298816,0.007321964,-6.278448,21.01029301,1518,3884.009565,5784.130233,26,-0.14,8.85E-18,-0.499987894,0.499987894,0.25550562,0.284210451,0.000204816,0.001394981,0.000478645,-0.04054812,0.03928779,0.193423694,3320.579678,18.28350488,0.019233655
FEMALE,1,54,0.3829361,0.021545062,-6.497088,22.11253953,3647,3642.473649,5985.555482,19.5,0.17,-1.22E-05,-0.5,0.499987782,0.2551362,0.26216244,0.000245213,0.001735301,0.000492588,-0.07136627,0.05472742,0.349656775,3495.74243,17.35935664,0.029694376
FEMALE,1,201,0.32634905,0.011510945,-8.147076,22.14668071,1014,3730.810582,4811.964516,21,0.04,-2.04E-05,-0.5,0.499979585,0.21309178,0.199566456,0.000144279,0.0024203,0.000463336,0.003946171,0.036576822,0.15306886,3044.239744,17.80665795,0.020933514
FEMALE,1,73,0.34240746,0.036448732,-6.4404173,20.32606041,1864,3494.194895,5057.527262,11,0.13,1.83E-17,-0.499982096,0.499982096,0.24993892,0.266326249,0.000229222,0.002270399,0.00061262,-0.014106381,0.053177074,0.259853015,3233.011441,18.16873533,0.035747943
FEMALE,1,55,0.30811334,0.013444429,-9.325574,19.14162862,2170,3219.628402,5295.933007,16,0.33,1.10E-17,-0.499983855,0.499983855,0.22459547,0.244273709,0.00020748,0.00295189,0.000451829,-0.06678312,0.046498887,0.256136926,3005.519757,18.21086618,0.042418705
FEMALE,1,56,0.37364995,0.091041274,-7.907772,20.82364178,2901,3545.343447,4513.389993,26,0.47,-1.53E-05,-0.5,0.499984651,0.24734175,0.268383881,0.000121577,0.000736625,0.000684559,-0.03543982,0.053148516,0.334970938,3532.236039,16.98181701,0.026367659
FEMALE,1,58,0.3419639,0.1049291,-9.772855,19.44631398,3053,3317.853532,3133.393009,21,-0.09,-1.24E-05,-0.5,0.499987586,0.22601362,0.200908224,0.00011924,0.001869825,0.000306877,-0.14774267,0.030139824,0.197401964,3006.500212,18.33941997,0.025306882
FEMALE,1,95,0.36421245,0.35296044,-7.7952337,21.22618556,3369,4098.599593,3663.850765,18.5,0.48,4.94E-18,-0.499985511,0.499985511,0.27370894,0.325598477,0.000178696,-3.22E-05,0.00048872,-0.090555064,0.05628389,0.393198723,3749.732917,16.78725506,0.028876702
MALE,0,0,0.30399826,0.009506692,-9.512439,20.36130685,1085,2573.541669,3882.480461,3,-0.29,-1.74E-05,-0.5,0.499982644,0.26052696,0.338312536,0.000199581,0.002928854,-0.000185891,-0.003699784,0.018705476,0.139981798,2015.303657,19.74224174,0.023946865
MALE,0,1,0.26462573,0.006281549,-9.799383,24.83025575,2467,2375.534496,3961.240583,3,0.16,2.37E-17,-0.499985286,0.499985286,0.29818428,0.475090315,3.19E-05,0.000691421,0.000148244,-0.030897357,0.023946546,0.182684837,2222.73602,20.20359637,0.028297283
MALE,0,202,0.371213,0.013936554,-13.529855,20.26525676,2190,2650.182426,3528.921555,25,0.24,-3.55E-18,-0.499984373,0.499984373,0.27159578,0.393687915,0.000106241,0.000509139,0.000143972,-0.025209872,0.012325283,0.081780591,2122.161592,18.84604746,0.011335627
MALE,0,2,0.40605834,0.002075691,-13.841303,22.14919603,3089,2932.368235,3714.306428,19,-0.14,-2.16E-17,-0.499985669,0.499985669,0.37384754,0.640211032,2.72E-05,0.000843632,9.35E-05,-0.004414201,0.012509996,0.122671413,2697.812991,17.69335026,0.015575201
MALE,0,3,0.32163954,0.20354186,-6.8776865,19.78760791,330,2061.081505,4925.543179,11,0.35,-1.74E-05,-0.5,0.49998257,0.21864961,0.209189912,-0.0001538,0.038017005,-1.35E-05,-0.052620415,0.018239532,0.129953275,1853.112064,21.7772346,0.019480829
MALE,0,4,0.30275366,0.014096412,-10.079408,22.21568382,509,2655.652041,3973.043791,3,-0.47,-2.20E-05,-0.5,0.499977995,0.30022538,0.465738257,0.000268204,0.00323459,7.82E-05,-0.048445523,0.046390705,0.28306672,2560.035236,20.17815852,0.061000078
MALE,0,5,0.38073966,0.05559113,-10.294226,23.4059155,2552,2538.476503,4392.417141,22.5,0.44,2.89E-18,-0.499987274,0.499987274,0.2371227,0.310585254,3.03E-05,0.001074294,3.12E-05,-0.05699909,0.018250028,0.136293699,2169.825662,19.98599942,0.021980979
MALE,0,6,0.30608824,0.009361518,-11.510609,25.26223946,662,2489.29918,3296.403082,10,-0.44,4.88E-18,-0.499985703,0.499985703,0.22821513,0.306235437,8.77E-05,0.00115698,1.72E-05,-0.005149239,0.012560232,0.08377489,1998.940174,18.69525481,0.012528266
MALE,0,7,0.28849584,0.006383571,-10.721263,20.97731662,703,2365.991695,3886.514698,3,-0.12,-7.16E-18,-0.499984261,0.499984261,0.21020809,0.197596893,4.19E-05,0.000379609,7.96E-05,-0.009055321,0.013195579,0.082416501,1997.781781,18.90615111,0.009217045
MALE,0,8,0.29113987,0.019221665,-11.707967,23.45630193,1039,2431.542461,4963.198036,28,0.03,2.08E-18,-0.499985345,0.499985345,0.20913792,0.249185066,1.02E-05,0.000847706,6.11E-05,-0.010046582,0.012977978,0.078924283,2060.473794,18.9947975,0.008067854
MALE,0,9,0.38188034,0.42283702,-11.808696,21.94496775,2319,2907.285018,3861.704664,19,-0.48,-1.21E-17,-0.499982276,0.499982276,0.32535726,0.488244743,3.79E-05,0.000707359,2.90E-05,-0.037345074,0.01694327,0.136393587,2656.840833,17.8317862,0.017992315
MALE,0,10,0.26806846,0.02239512,-14.14726,21.61345333,514,2333.44112,6019.025736,8,0.06,-1.55E-05,-0.5,0.499984532,0.21961059,0.253133941,6.55E-05,0.00725537,4.14E-05,-0.046714243,0.014228033,0.082139574,2106.287492,19.790972,0.009448564
MALE,0,12,0.4287892,0.061111175,-8.528884,24.56748366,3712,2663.560517,4437.427749,11,0.01,0,-0.499987351,0.499987351,0.26862958,0.330556468,-1.48E-05,0.000821643,6.71E-05,-0.045244765,0.022054557,0.141046543,2750.930619,18.07370177,0.02313884
MALE,0,13,0.3127697,0.015257061,-8.93352,16.45290783,303,2128.837002,5628.75966,19,-0.33,-2.35E-05,-0.5,0.499976548,0.22630475,0.264585058,-2.85E-05,0.009536827,-0.000138491,-0.028415894,0.013297007,0.077286915,1684.988126,21.96445498,0.01989514
MALE,0,47,0.273783,0.018196447,-11.886559,19.70461473,189,1842.067448,3784.764095,,-0.43,-3.93E-05,-0.5,0.499960686,0.30313432,0.531587164,-5.41E-05,0.007487482,6.57E-05,-0.41924107,0.011698317,0.06688287,1606.473277,20.7092726,0.034160252
MALE,0,14,0.342083,0.06267411,-12.205155,23.00452185,2760,2654.974817,4805.731227,17,-0.4,-1.25E-05,-0.5,0.499987466,0.2972285,0.534188,-3.52E-05,7.00E-05,0.000182033,-0.1911027,0.025683962,0.178185116,2337.425555,19.76973576,0.022993239
MALE,0,15,0.32250342,0.006827366,-10.74829,24.12375093,554,2202.216273,2789.913173,15,-0.4,-1.52E-05,-0.5,0.499984846,0.22086789,0.25842165,1.01E-05,0.001571442,0.000152322,-0.09007358,0.006479875,0.044635209,1783.6316,20.58072919,0.011947345
MALE,0,16,0.25616157,0.004578973,-13.045625,26.46072888,134,1548.116506,3241.459419,,0,-3.78E-05,-0.5,0.499962207,0.18304306,0.183896681,0.000113243,0.05171848,8.06E-05,0.001021922,0.006965762,0.049267619,1437.345463,21.76720888,0.0074011
MALE,0,17,0.32664213,0.010014038,-9.003504,26.32947779,437,2053.023953,4753.510183,15,-0.36,-1.70E-05,-0.5,0.499982998,0.24633335,0.365223593,9.07E-05,0.004947586,4.75E-05,-0.012689033,0.008424873,0.053832891,1703.677064,19.80321061,0.013186984
MALE,0,18,0.38568133,0.73851377,-8.998734,20.97734296,1244,2079.106662,3295.473569,34,0.09,-1.32E-05,-0.5,0.499986798,0.29827723,0.418094689,-0.000205538,0.001169149,0.000320785,-0.2293825,0.009066606,0.065996136,1541.067357,18.57885499,0.026999323
MALE,0,19,0.33148187,0.4658045,-7.0210238,26.81675482,353,2188.971188,4490.789812,3,-0.02,-1.93E-05,-0.5,0.499980661,0.23814744,0.294302706,0.000152126,0.005623693,0.000232522,0.000831166,0.007238186,0.062032998,1662.274827,20.44827621,0.015811996
MALE,0,20,0.29319146,0.004486997,-10.870023,20.57079923,487,2299.089549,1828.221407,9,-0.33,1.14E-17,-0.499985685,0.499985685,0.24345173,0.339162192,1.20E-05,0.000830843,0.000111626,-0.001226992,0.006520901,0.046617812,1822.103789,19.03014159,0.013163001
MALE,0,21,0.37710592,0.19920035,-9.072223,24.95025182,2609,2580.680455,3698.235069,3,-0.44,0,-0.499976754,0.499976754,0.39757946,0.676014252,5.32E-05,-0.000186487,9.48E-05,-0.016815739,0.030969925,0.29810331,2568.77123,19.48110784,0.033660672
MALE,0,22,0.35296464,0.5711709,-11.171184,22.82919538,541,2407.199685,3340.968315,12,0.12,4.28E-18,-0.49998116,0.49998116,0.2993013,0.461487226,3.22E-05,0.003172609,5.36E-05,-0.01353618,0.017462637,0.092916331,2099.10735,19.78245762,0.035597126
MALE,1,23,0.24978782,0.21424983,-12.833572,23.88412201,601,2054.676728,4697.651366,4,-0.17,-1.24E-17,-0.499986376,0.499986376,0.1984163,0.214250949,5.28E-05,0.01463366,0.000117449,-0.013149914,0.012175439,0.062773692,1827.643929,20.388508,0.011578922
MALE,1,26,0.26516417,0.030444566,-12.1322,22.83770168,2445,2151.90171,3737.184204,4,-0.22,4.73E-18,-0.499989603,0.499989603,0.21633032,0.283023442,5.40E-05,0.003116888,0.000102811,-0.015454349,0.014017735,0.127820159,2102.556449,20.42690851,0.016178071
MALE,1,61,0.27713355,0.19463694,-13.094733,25.72419965,2158,2523.658797,4409.391637,12.5,0.2,-1.33E-05,-0.5,0.499986701,0.21176684,0.224846463,-0.000136818,0.001689043,0.000293109,-0.03146487,0.023423279,0.181310272,2263.717354,20.22970478,0.020205473
MALE,1,135,0.3043755,0.02681881,-17.168339,22.11757302,545,2315.98141,4116.665915,12.5,-0.24,-3.82E-18,-0.499983215,0.499983215,0.21620463,0.255679518,2.42E-06,0.000107462,7.94E-05,-0.008897997,0.00665647,0.027844289,1811.265402,19.66829697,0.010153935
MALE,1,28,0.29660884,0.02159458,-13.832167,24.12655795,1248,3539.206507,3917.847221,14,-0.29,5.78E-18,-0.499984877,0.499984877,0.22374249,0.255819048,6.51E-05,7.10E-05,-0.000101737,-0.05849469,0.009326321,0.081500176,2642.795848,17.31574529,0.007059271
MALE,1,84,0.36822146,0.35692114,-11.938916,23.26165533,2483,2551.176288,4275.409539,19,0.28,-1.03E-17,-0.499981829,0.499981829,0.32520813,0.678998597,1.03E-05,0.001500685,6.34E-05,-0.020956205,0.025389507,0.213986488,2431.507457,18.98032507,0.021799933
MALE,1,48,0.3844752,0.4577366,-14.374955,19.90632975,3140,3632.194169,5913.271711,4,-0.3,-2.82E-18,-0.499987989,0.499987989,0.32872257,0.531450846,3.79E-05,0.000167151,9.19E-05,6.12E-06,0.007743721,0.052590909,3350.740667,16.29377654,0.008361638
MALE,1,62,0.29983518,0.01772394,-13.239401,22.26562405,2161,2521.496736,5330.641569,9,0.12,-1.68E-05,-0.5,0.499983192,0.2440217,0.340101019,9.83E-05,0.001310791,4.19E-05,-0.000599785,0.013515415,0.127194147,2392.249941,18.93116794,0.026731825
MALE,1,34,0.30643517,0.014748599,-13.557149,24.21326625,1741,2680.92209,4445.652314,11,-0.31,7.49E-18,-0.499990583,0.499990583,0.22407189,0.280481423,-1.78E-05,0.001293476,0.000139718,-0.013493456,0.010992144,0.07167062,2395.61068,19.22185629,0.011694909
MALE,1,35,0.3272998,0.31712505,-14.075056,21.40759408,1745,3043.915704,3636.044169,18,-0.18,-1.19E-05,-0.5,0.499988142,0.21165779,0.23493552,4.36E-05,0.000357922,0.000125346,-0.004860887,0.010259712,0.067995546,2418.099372,17.99826294,0.00704965
MALE,1,64,0.2787646,0.097366706,-12.163487,25.36451888,1331,2507.468315,4842.501375,27,0.36,-1.06E-05,-0.5,0.499989361,0.19971178,0.221579649,-1.19E-05,0.002125512,0.000249161,-0.055312213,0.017482106,0.120095623,2224.966326,19.48202812,0.014324874
MALE,1,37,0.27312264,0.04848231,-13.544486,24.12972879,1112,2398.839311,4888.531852,3,-0.37,1.72E-17,-0.499984835,0.499984835,0.2373179,0.296564303,3.74E-05,0.002345753,0.000112074,-0.010627434,0.009518001,0.036719067,1797.74378,20.01924894,0.011790874
MALE,1,38,0.39107683,0.08837483,-14.727798,21.50731015,3625,3244.041976,5112.924434,19,0.22,-1.36E-05,-0.5,0.49998636,0.2704502,0.45705477,0.000137558,0.000230537,8.03E-07,-0.0611408,0.016905002,0.155879102,2736.258438,17.63037435,0.012738944
MALE,1,203,0.33608043,0.5225636,-11.588227,24.26161039,1560,2479.213546,4249.971663,3,-0.25,-1.41E-05,-0.5,0.499985949,0.2679138,0.40050508,4.80E-05,0.000690315,7.20E-05,-0.01795644,0.017812854,0.131583874,2189.529359,18.65637478,0.019598551
MALE,1,42,0.373776,0.54591346,-13.426015,24.4168123,1880,2362.666906,4594.359125,3,-0.08,-1.83E-17,-0.499983918,0.499983918,0.28007933,0.514728399,9.99E-06,0.000841783,0.000116684,-0.041752044,0.012322753,0.085351677,1999.006913,19.66624359,0.017795258
